EDADHOM,EDADMUJ,DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOMUJ,CIUOHOM,AÑOOCU
34,22,,116,12,2023,2,12,1,116,4,4,320,320,2,2,99,71,2023
23,21,,1608,5,2023,6,4,16,1608,1,1,320,320,3,9,97,97,2023
34,26,,312,7,2023,25,6,3,301,4,4,320,320,4,4,97,97,2023
36,31,,1603,6,2023,15,4,16,1603,1,1,320,320,3,3,97,72,2023
22,20,,1008,12,2023,2,12,10,1008,1,1,320,320,4,9,23,33,2023
25,27,,1207,7,2023,10,7,12,1207,4,4,320,320,4,4,32,97,2023
31,29,,1802,6,2023,25,5,18,1802,1,1,320,320,2,1,97,62,2023
26,30,,1309,5,2023,7,5,13,1309,1,1,320,320,3,3,97,921,2023
22,21,,101,11,2023,1,10,1,103,9,4,320,320,4,9,97,97,2023
23,27,,803,7,2023,27,7,8,803,1,5,320,320,2,1,52,52,2023
25,21,,1303,7,2023,7,7,13,1303,4,9,320,320,4,9,99,43,2023
26,29,,1006,12,2023,22,11,10,1006,4,1,320,320,3,4,97,51,2023
32,31,,301,3,2023,23,2,3,301,4,4,320,320,3,2,97,97,2023
25,34,,114,12,2023,24,11,1,114,4,4,320,320,3,4,32,83,2023
24,22,,1001,11,2023,4,11,3,305,9,1,320,320,3,4,97,97,2023
35,19,,1709,12,2023,5,12,17,1709,4,1,320,320,4,9,97,34,2023
18,23,,1413,12,2023,5,12,14,1413,1,1,320,320,9,2,97,921,2023
61,35,,1901,5,2023,20,4,19,1901,4,4,320,320,3,2,97,83,2023
31,25,,101,7,2023,17,6,1,107,9,9,320,320,4,4,97,97,2023
26,19,,1609,1,2023,23,12,16,1609,1,1,320,320,2,9,97,921,2023
25,18,,1710,8,2023,29,7,17,1710,1,1,320,320,3,9,97,97,2023
35,35,,1413,2,2023,9,12,14,1413,4,4,320,320,4,4,23,43,2023
46,27,,504,5,2023,6,5,5,1312,4,4,320,320,1,2,97,921,2023
57,55,,513,4,2023,11,4,5,502,4,4,320,320,2,1,97,921,2023
40,35,,101,3,2023,5,2,1,101,4,4,320,320,3,1,97,97,2023
23,23,,401,10,2023,22,10,4,401,9,9,320,320,2,4,97,921,2023
20,19,,404,8,2023,2,6,4,404,1,1,320,320,9,9,97,921,2023
34,33,,1326,6,2023,13,6,13,1326,1,1,320,320,2,2,97,921,2023
22,18,,1609,7,2023,14,7,16,1609,1,1,320,320,3,9,97,921,2023
31,29,,1214,10,2023,30,9,12,1215,4,4,320,320,5,5,26,21,2023
31,26,,304,1,2023,31,12,4,416,4,4,320,320,5,4,97,97,2023
27,22,,114,1,2023,3,12,1,114,4,4,320,320,2,2,97,97,2023
25,22,,1601,12,2023,8,12,16,1601,4,9,320,320,3,3,97,52,2023
30,30,,102,9,2023,2,9,1,101,4,4,320,320,9,5,97,22,2023
40,25,,403,7,2023,2,7,4,403,4,1,320,320,5,4,35,43,2023
22,20,,1702,10,2023,16,10,5,1702,9,4,320,320,4,9,23,97,2023
25,23,,1421,6,2023,4,6,14,1421,4,9,320,320,4,4,23,97,2023
33,33,,101,1,2023,15,12,1,101,4,4,320,320,4,4,97,31,2023
48,37,,117,2,2023,18,2,1,116,4,4,320,320,1,1,97,52,2023
27,22,,113,12,2023,25,11,15,1503,1,9,320,320,4,4,97,97,2023
21,23,,1021,6,2023,22,5,10,1021,4,4,320,320,9,3,97,97,2023
21,21,,1709,6,2023,6,6,17,1709,1,1,320,320,9,9,97,921,2023
47,42,,115,11,2023,1,10,1,115,4,4,320,320,2,4,97,72,2023
22,18,,1604,10,2023,30,9,16,1604,9,1,320,320,3,9,97,921,2023
51,38,,1601,7,2023,9,7,16,1601,1,1,320,320,2,1,97,921,2023
27,20,,1412,1,2023,13,12,14,1412,1,1,320,320,1,9,97,61,2023
22,27,,601,9,2023,3,9,6,601,4,4,320,320,4,4,97,35,2023
24,27,,1506,2,2023,15,12,15,1506,4,4,320,320,2,4,97,921,2023
22,24,,204,12,2023,2,12,1,101,4,4,320,320,3,3,97,97,2023
46,20,,805,8,2023,8,5,8,805,1,1,320,320,3,9,97,52,2023
23,19,,1613,6,2023,19,6,16,1613,1,1,320,320,1,9,97,921,2023
37,30,,1610,3,2023,11,3,16,1610,1,1,320,320,1,2,73,99,2023
38,23,,101,7,2023,8,7,1,101,4,4,320,320,4,4,541,34,2023
20,20,,301,5,2023,6,5,3,301,4,4,320,320,9,9,97,34,2023
31,19,,1313,5,2023,24,5,13,1313,1,1,320,320,2,9,97,921,2023
46,37,,401,6,2023,19,5,4,401,1,9,320,320,3,2,52,83,2023
24,25,,101,5,2023,20,5,1,108,4,4,320,320,4,3,97,52,2023
27,23,,110,3,2023,3,3,1,110,4,9,320,320,3,4,97,97,2023
32,37,,1010,5,2023,22,4,10,1003,4,4,320,320,4,4,23,97,2023
28,28,,1317,8,2023,17,7,13,1317,1,1,320,320,3,4,97,97,2023
20,20,,1003,2,2023,18,2,10,1003,4,9,320,320,9,9,99,97,2023
26,25,,2005,11,2023,20,11,20,2005,4,4,320,320,2,2,97,921,2023
23,19,,1307,9,2023,31,8,13,1307,9,1,320,320,4,9,97,34,2023
26,19,,1222,11,2023,30,9,12,1222,4,4,320,320,4,9,97,31,2023
50,36,,1508,7,2023,10,7,15,1508,1,1,320,320,4,3,97,23,2023
26,25,,1101,8,2023,19,8,11,1101,4,4,320,320,4,2,97,97,2023
26,22,,101,3,2023,25,2,1,115,4,4,320,320,3,3,97,97,2023
29,26,,1605,3,2023,5,3,16,1605,4,1,320,320,5,4,97,51,2023
29,29,,506,8,2023,28,7,5,506,4,4,320,320,3,1,97,921,2023
38,37,,1327,11,2023,27,10,13,1327,1,1,320,320,4,4,23,23,2023
19,19,,1021,1,2023,16,12,10,1021,4,4,320,320,9,9,97,921,2023
36,35,,923,10,2023,4,10,9,901,4,4,320,320,4,5,97,43,2023
22,24,,2212,5,2023,30,3,22,2212,4,4,320,320,3,2,97,97,2023
22,22,,920,1,2023,3,1,9,920,4,4,320,320,2,3,97,921,2023
23,22,,805,11,2023,19,11,8,805,1,1,320,320,4,2,52,97,2023
44,52,,117,5,2023,13,5,1,115,4,4,320,320,3,2,97,75,2023
33,28,,1702,12,2023,5,12,5,1702,4,4,320,320,2,2,97,921,2023
48,40,,101,4,2023,4,3,1,117,4,9,320,170,4,1,97,52,2023
34,28,,1402,7,2023,23,7,14,1401,1,1,320,320,2,4,23,97,2023
30,27,,601,1,2023,15,12,6,601,4,4,320,320,3,3,97,52,2023
27,24,,101,8,2023,30,7,1,115,4,9,320,320,3,3,97,97,2023
35,41,,802,12,2023,2,12,8,802,4,5,320,320,4,4,43,97,2023
23,23,,309,10,2023,30,9,3,309,4,4,320,320,3,3,97,97,2023
22,21,,308,6,2023,17,6,3,305,1,9,320,320,4,9,97,97,2023
24,19,,314,2,2023,17,2,3,314,4,4,320,320,4,9,97,97,2023
67,59,,1801,2,2023,8,2,18,1801,4,4,320,320,5,9,97,22,2023
27,25,,805,12,2023,6,11,8,805,1,1,320,320,3,4,23,52,2023
30,27,,301,12,2023,2,12,3,302,4,4,320,320,5,4,35,97,2023
22,25,,406,10,2023,24,9,4,406,9,1,320,320,1,2,97,921,2023
23,20,,1301,2,2023,23,12,13,1301,4,4,320,320,3,9,97,97,2023
30,27,,1101,4,2023,30,3,11,1101,4,4,320,320,4,4,97,97,2023
20,18,,1327,6,2023,30,5,13,1327,1,1,320,320,9,9,97,71,2023
21,22,,106,1,2023,16,12,1,106,4,4,320,320,9,4,97,97,2023
24,28,,613,1,2023,15,12,6,613,4,4,320,320,3,4,43,97,2023
27,20,,611,5,2023,30,4,6,611,4,4,320,320,4,9,33,97,2023
28,24,,1014,2,2023,28,1,10,1014,4,9,320,320,3,3,52,921,2023
66,38,,416,6,2023,20,6,4,401,9,4,484,320,9,4,97,51,2023
47,39,,1804,8,2023,21,4,18,1804,4,4,320,320,1,1,97,81,2023
24,21,,1009,5,2023,20,4,10,1009,1,1,320,320,4,9,97,35,2023
30,20,,1415,3,2023,16,3,14,1415,1,1,320,320,4,9,97,34,2023
23,25,,1712,3,2023,25,3,17,1712,4,4,320,320,5,4,97,23,2023
24,26,,2201,9,2023,25,8,22,2201,9,5,320,320,2,3,97,921,2023
25,19,,1706,5,2023,25,4,17,1706,4,4,320,320,4,9,97,97,2023
67,42,,1105,3,2023,25,3,11,1104,4,4,320,320,3,4,51,71,2023
21,18,,1317,11,2023,25,10,13,1317,1,1,320,320,9,9,97,921,2023
33,29,,101,11,2023,21,10,20,2001,4,4,320,320,5,5,97,97,2023
24,25,,1312,10,2023,1,9,13,1312,1,1,320,320,2,3,97,921,2023
25,20,,504,1,2023,15,1,5,502,4,4,320,320,4,9,97,72,2023
23,30,,2201,11,2023,18,11,22,2201,4,9,320,320,3,4,43,921,2023
27,18,,922,6,2023,24,6,9,917,4,4,320,320,2,9,51,921,2023
70,47,,1304,5,2023,8,5,13,1304,4,9,320,320,1,6,97,921,2023
22,19,,1406,4,2023,29,3,14,1406,1,1,320,320,2,9,97,921,2023
27,27,,101,2,2023,25,12,1,101,4,9,320,320,4,9,99,97,2023
24,26,,1501,3,2023,4,3,15,1501,9,4,320,320,4,4,97,97,2023
20,18,,110,5,2023,6,5,1,110,1,1,320,320,9,9,97,71,2023
28,24,,404,12,2023,17,12,4,404,1,9,320,320,4,4,97,97,2023
29,26,,1202,4,2023,2,4,12,1201,4,4,320,320,4,4,97,97,2023
26,23,,1326,3,2023,17,3,13,1326,4,1,320,320,3,2,97,921,2023
21,22,,1805,6,2023,18,6,18,1805,4,9,320,320,9,2,97,921,2023
35,25,,101,8,2023,8,8,1,101,4,4,320,320,2,4,97,97,2023
25,22,,1009,2,2023,23,1,10,1009,1,1,320,320,4,3,97,97,2023
44,39,,201,1,2023,14,1,2,201,4,4,320,320,2,2,97,541,2023
48,34,,2001,3,2023,26,2,20,2001,4,4,320,320,2,2,97,921,2023
27,18,,1609,1,2023,15,10,16,1609,1,1,320,320,3,9,97,97,2023
23,22,,102,1,2023,16,12,1,102,4,4,320,320,4,4,97,97,2023
30,28,,901,2,2023,29,12,9,923,4,4,320,320,4,5,24,52,2023
49,35,,2202,4,2023,16,4,22,2202,4,4,320,320,2,2,97,52,2023
39,44,,901,1,2023,15,12,9,901,4,4,320,320,5,5,24,35,2023
23,18,,1704,3,2023,3,3,17,1704,4,4,320,320,2,9,97,921,2023
25,27,,1006,2,2023,18,11,10,1006,4,9,320,320,2,9,99,921,2023
18,18,,1204,3,2023,12,2,12,1204,1,1,320,320,9,9,97,921,2023
46,30,,101,3,2023,12,2,1,101,9,9,356,604,5,9,12,21,2023
28,26,,117,2,2023,12,2,1,116,4,4,320,320,4,4,97,97,2023
45,40,,201,10,2023,21,10,2,201,4,4,320,320,2,4,97,52,2023
21,23,,1310,12,2023,16,12,10,1310,4,4,320,320,9,2,97,921,2023
21,21,,1202,6,2023,3,6,3,306,1,1,320,320,9,9,97,75,2023
28,25,,501,1,2023,13,12,5,501,4,9,320,320,4,4,97,97,2023
19,27,,901,11,2023,26,11,9,901,1,4,320,320,9,3,52,43,2023
22,36,,920,11,2023,2,11,9,920,4,4,320,320,1,2,97,97,2023
37,29,,1332,7,2023,21,7,13,1332,4,4,320,320,1,2,97,921,2023
25,24,,1230,2,2023,8,12,12,1230,4,4,320,320,2,2,97,921,2023
31,28,,1410,11,2023,28,10,14,1410,1,1,320,320,3,4,97,921,2023
51,59,,1703,3,2023,26,2,17,1703,4,4,320,320,2,1,97,83,2023
23,23,,1302,11,2023,24,5,13,1302,4,4,320,320,2,2,97,921,2023
41,39,,1106,9,2023,8,9,11,1106,4,4,320,320,2,2,97,921,2023
24,20,,101,3,2023,4,3,1,108,1,9,320,320,4,9,52,52,2023
33,23,,2202,6,2023,27,5,22,2202,4,4,320,320,5,4,23,26,2023
45,23,,1009,8,2023,20,7,10,1009,1,1,320,320,1,2,97,921,2023
35,28,,1601,4,2023,5,4,16,1610,1,1,320,320,5,5,23,23,2023
18,20,,802,7,2023,14,7,8,802,1,1,320,320,9,9,97,921,2023
28,24,,2202,1,2023,15,1,22,2202,4,9,320,320,4,4,97,97,2023
19,21,,110,10,2023,13,10,1,110,9,1,320,320,9,9,73,921,2023
26,26,,101,5,2023,11,5,1,101,4,4,320,320,3,4,97,97,2023
32,34,,613,1,2023,1,1,6,613,4,4,320,320,2,4,43,93,2023
30,23,,1215,7,2023,7,7,12,1215,4,4,320,320,2,2,97,71,2023
21,32,,401,3,2023,18,2,4,401,5,1,320,320,9,2,97,921,2023
24,18,,1601,12,2023,27,11,16,1601,1,1,320,320,2,9,97,921,2023
38,21,,1306,5,2023,29,4,13,1306,1,4,320,320,4,9,97,23,2023
21,18,,2101,9,2023,12,9,21,2101,3,4,320,320,9,9,97,97,2023
24,30,,1507,2,2023,22,1,15,1507,9,4,320,320,3,2,52,921,2023
28,28,,117,12,2023,3,12,1,116,4,4,320,320,2,4,41,72,2023
31,29,,117,1,2023,30,12,1,117,4,4,320,320,3,3,97,93,2023
29,23,,506,9,2023,5,8,5,506,4,4,320,320,4,3,97,43,2023
37,30,,2004,11,2023,3,11,20,2004,4,4,320,320,4,2,97,23,2023
60,59,,2001,5,2023,28,1,20,2001,4,4,320,320,4,4,23,43,2023
24,22,,415,2,2023,28,1,4,415,4,9,320,320,3,2,97,921,2023
31,30,,116,6,2023,3,6,1,116,4,4,320,320,3,4,97,921,2023
37,28,,1301,7,2023,31,3,13,1301,4,1,320,320,4,3,97,97,2023
26,18,,110,12,2023,1,12,1,110,9,1,320,320,3,9,97,921,2023
22,19,,1416,11,2023,12,10,14,1416,9,1,320,320,9,9,52,99,2023
35,31,,101,7,2023,15,7,1,101,1,4,320,320,3,5,43,52,2023
29,25,,2001,7,2023,1,4,20,2001,4,9,320,222,4,9,41,31,2023
26,26,,1702,12,2023,12,12,5,1702,4,4,320,320,4,2,97,97,2023
31,33,,101,4,2023,1,4,1,108,4,4,320,320,4,3,97,33,2023
21,22,,107,1,2023,16,12,1,101,9,4,320,320,9,4,97,97,2023
31,32,,1608,11,2023,26,10,16,1608,1,1,320,320,3,3,97,97,2023
78,50,,1209,5,2023,11,5,12,1209,1,1,320,320,2,1,97,921,2023
28,23,,1327,8,2023,4,8,13,1327,1,1,320,320,2,2,97,921,2023
23,18,,1401,11,2023,16,11,14,1401,1,1,320,320,2,9,73,93,2023
24,21,,1002,4,2023,13,4,10,1001,4,9,320,320,4,9,97,97,2023
52,47,,101,7,2023,14,6,1,101,4,4,320,320,3,3,97,52,2023
36,37,,101,2,2023,2,2,1,101,4,4,320,320,2,2,97,93,2023
24,18,,1612,11,2023,26,10,16,1612,1,1,320,320,2,9,97,97,2023
38,31,,1217,9,2023,29,8,12,1217,4,4,320,320,2,2,97,71,2023
24,24,,1616,6,2023,6,6,16,1616,1,4,320,320,2,4,97,921,2023
24,20,,1804,6,2023,27,6,18,1804,4,4,320,320,3,9,97,97,2023
23,28,,601,5,2023,15,4,6,601,4,4,320,320,4,3,97,97,2023
37,34,,101,2,2023,30,9,1,101,4,4,320,320,6,5,26,26,2023
26,18,,101,11,2023,20,11,1,101,9,9,320,320,2,9,97,52,2023
28,27,,101,12,2023,11,11,1,108,1,4,320,320,4,4,97,97,2023
20,18,,1710,3,2023,9,3,17,1710,1,1,320,320,9,9,97,97,2023
54,25,,2214,9,2023,3,7,22,2215,4,9,320,320,4,3,97,52,2023
37,28,,401,1,2023,30,12,3,303,4,4,320,320,4,2,97,34,2023
33,23,,1214,7,2023,13,7,12,1214,4,4,320,320,2,2,51,97,2023
24,23,,2217,5,2023,25,2,22,2216,4,9,320,320,4,1,97,43,2023
27,46,,106,8,2023,11,8,1,106,4,4,320,320,2,3,97,921,2023
30,47,,1230,1,2023,6,1,9,920,4,4,320,320,2,2,97,921,2023
32,24,,306,3,2023,18,3,1,108,4,5,320,320,4,4,97,97,2023
38,33,,103,7,2023,10,6,1,103,4,4,320,320,4,4,32,35,2023
38,35,,1713,8,2023,24,8,17,1713,4,4,320,320,4,3,97,23,2023
29,27,,704,12,2023,1,12,7,701,1,1,320,320,4,4,97,97,2023
29,23,,2103,12,2023,14,12,21,2103,1,4,320,320,2,2,97,921,2023
48,33,,414,1,2023,10,1,4,414,4,4,320,320,4,4,33,23,2023
19,19,,1326,10,2023,6,10,13,1326,1,1,320,320,9,9,97,921,2023
38,26,,1702,3,2023,26,2,5,1702,4,4,320,320,4,4,97,43,2023
24,20,,1601,10,2023,30,9,16,1601,9,4,320,320,3,9,33,97,2023
25,20,,401,1,2023,25,1,4,406,1,1,320,320,3,9,97,921,2023
19,18,,1601,2,2023,13,2,16,1601,1,1,320,320,9,9,97,52,2023
25,25,,1608,6,2023,18,5,16,1608,1,1,320,320,2,2,97,921,2023
21,23,,116,6,2023,21,1,1,116,4,4,320,320,9,3,97,97,2023
33,33,,101,2,2023,2,2,1,101,4,4,320,320,4,4,97,97,2023
40,22,,117,1,2023,8,12,1,117,4,4,320,320,2,4,97,81,2023
24,23,,310,7,2023,10,6,3,310,4,9,320,320,4,4,97,34,2023
33,26,,101,5,2023,21,12,1,101,4,5,320,320,4,4,97,52,2023
19,18,,506,3,2023,24,3,5,506,4,4,320,320,9,9,97,97,2023
22,32,,1301,6,2023,21,5,13,1301,4,9,320,192,5,9,22,97,2023
24,18,,917,4,2023,1,4,9,917,4,4,320,320,4,9,97,31,2023
25,27,,2101,12,2023,16,12,21,2101,4,4,320,320,4,4,97,97,2023
22,21,,114,12,2023,24,11,1,114,4,9,320,320,4,9,99,97,2023
25,23,,2101,10,2023,27,9,21,2101,9,4,320,320,2,2,97,921,2023
20,22,,1002,6,2023,3,6,10,1002,4,4,320,320,9,2,97,97,2023
39,29,,111,5,2023,20,5,1,111,1,9,320,320,4,2,97,23,2023
23,23,,1603,5,2023,29,4,16,1603,1,5,320,320,4,3,97,97,2023
20,22,,1701,5,2023,7,5,17,1701,4,4,320,320,9,4,43,97,2023
28,19,,101,8,2023,4,8,1,101,4,4,320,320,3,9,52,97,2023
26,18,,1608,1,2023,18,12,16,1608,1,1,320,320,1,9,97,921,2023
23,20,,107,2,2023,10,2,1,107,4,9,320,320,3,9,97,97,2023
28,29,,1302,1,2023,29,12,13,1301,4,4,320,320,4,5,97,97,2023
31,35,,1502,3,2023,11,3,15,1502,4,9,320,320,2,2,97,921,2023
23,18,,1213,7,2023,21,7,12,1213,9,4,320,320,2,9,97,921,2023
40,33,,614,5,2023,28,4,6,614,4,4,320,320,2,2,97,921,2023
26,25,,1312,12,2023,17,11,13,1312,4,4,320,320,2,3,97,921,2023
27,28,,1710,7,2023,3,7,17,1710,1,1,320,320,2,2,97,921,2023
28,22,,1801,6,2023,23,4,18,1801,4,4,320,320,9,9,97,97,2023
26,26,,101,7,2023,22,4,1,113,4,4,320,320,4,4,97,97,2023
20,19,,1401,8,2023,24,8,14,1401,4,4,320,320,9,9,97,95,2023
23,20,,610,11,2023,17,11,6,610,4,4,320,320,2,9,97,921,2023
30,26,,101,12,2023,4,12,1,101,4,4,320,320,4,2,97,97,2023
20,22,,1401,8,2023,24,8,14,1401,1,1,320,320,9,1,97,52,2023
31,29,,116,3,2023,5,2,1,116,4,4,320,320,4,4,23,43,2023
25,21,,2011,5,2023,24,3,20,2011,4,4,320,320,4,9,97,33,2023
59,53,,805,1,2023,20,12,8,805,1,1,320,320,1,2,97,52,2023
40,36,,103,11,2023,1,11,1,113,4,4,320,320,4,4,441,97,2023
27,27,,101,2,2023,10,12,1,108,4,4,320,320,4,4,43,97,2023
51,22,,1209,5,2023,2,5,12,1209,1,1,320,320,1,1,97,921,2023
23,21,,1406,2,2023,6,2,14,1406,1,1,320,320,2,9,97,52,2023
21,24,,410,8,2023,11,8,4,406,1,9,320,320,9,2,97,921,2023
35,33,,922,12,2023,6,12,9,922,4,4,320,320,2,1,97,921,2023
29,25,,920,10,2023,1,10,9,920,4,4,320,320,4,4,51,541,2023
32,30,,511,3,2023,27,1,5,511,1,4,320,320,4,3,96,31,2023
22,22,,1106,12,2023,16,12,11,1106,4,4,320,320,3,4,97,921,2023
36,31,,1704,12,2023,6,12,17,1704,4,4,320,320,2,1,97,921,2023
30,25,,1406,5,2023,27,4,14,1406,1,1,320,320,3,2,97,921,2023
32,29,,1206,7,2023,28,7,12,1206,4,1,320,320,3,4,33,53,2023
28,26,,916,11,2023,8,9,9,901,4,1,320,320,2,4,97,921,2023
43,34,,101,11,2023,28,10,3,309,4,4,320,320,5,4,35,21,2023
25,27,,101,2,2023,14,1,1,108,5,4,320,320,3,2,97,71,2023
19,18,,1327,1,2023,6,1,13,1327,1,1,320,320,9,9,97,921,2023
31,27,,2101,9,2023,10,9,1,110,4,4,320,320,3,4,97,97,2023
20,24,,806,2,2023,1,2,8,806,4,4,320,320,9,2,97,71,2023
39,35,,1301,1,2023,20,12,13,1301,1,1,320,320,1,2,97,921,2023
41,46,,101,6,2023,11,3,1,101,4,4,320,320,2,2,97,52,2023
22,19,,102,2,2023,10,2,1,102,4,4,320,320,4,9,97,97,2023
27,28,,1601,1,2023,7,1,16,1601,4,4,320,320,4,4,97,97,2023
20,21,,207,2,2023,26,2,2,207,4,4,320,320,9,9,97,97,2023
35,34,,1202,2,2023,21,1,12,1202,4,4,320,320,2,1,97,75,2023
38,21,,1611,3,2023,11,3,16,1609,1,1,320,320,4,9,97,921,2023
40,28,,1802,5,2023,29,4,18,1802,4,4,320,320,4,4,23,97,2023
32,25,,2007,7,2023,14,7,20,2007,4,5,320,320,3,2,97,921,2023
38,39,,1207,6,2023,28,5,12,1207,4,4,320,320,4,1,97,23,2023
31,30,,1106,8,2023,4,8,11,1106,4,4,320,320,2,2,97,52,2023
26,21,,1408,3,2023,28,2,8,806,4,4,320,320,2,9,97,52,2023
21,20,,511,12,2023,24,11,5,511,4,4,320,320,9,9,97,52,2023
32,23,,804,1,2023,8,1,8,804,1,1,320,320,4,3,97,97,2023
28,27,,2217,11,2023,28,10,22,2201,4,4,320,320,4,3,97,34,2023
49,44,,1504,4,2023,24,3,15,1504,4,4,320,320,2,2,97,921,2023
29,29,,201,9,2023,25,8,2,201,4,4,320,320,5,4,97,71,2023
25,28,,513,11,2023,25,11,5,513,4,4,320,320,3,4,97,921,2023
47,47,,610,4,2023,23,4,6,610,9,4,320,320,1,3,32,99,2023
26,20,,1227,2,2023,21,1,12,1201,4,4,320,320,3,9,23,921,2023
32,32,,501,11,2023,8,11,1,117,4,4,320,320,4,3,97,42,2023
35,27,,101,1,2023,19,1,1,101,4,4,320,320,4,4,441,97,2023
26,24,,101,5,2023,3,12,1,101,1,9,320,320,2,3,97,921,2023
31,29,,101,3,2023,18,3,1,115,4,4,320,320,4,4,97,97,2023
22,23,,1204,3,2023,11,2,12,1204,1,4,320,320,3,2,97,921,2023
29,27,,101,9,2023,4,8,1,101,9,4,720,320,1,4,97,97,2023
30,30,,912,11,2023,10,10,9,912,1,1,320,320,3,3,97,921,2023
24,24,,101,5,2023,6,5,4,406,1,1,320,320,4,2,97,97,2023
18,20,,1714,6,2023,10,6,17,1714,4,4,320,320,9,9,97,34,2023
23,18,,921,3,2023,14,3,9,921,4,4,320,320,2,9,97,921,2023
20,18,,903,11,2023,11,11,9,903,1,1,320,320,9,9,97,95,2023
21,20,,608,12,2023,5,12,6,608,9,4,320,320,9,9,97,97,2023
27,33,,101,8,2023,7,7,1,108,4,9,320,862,5,5,26,52,2023
45,30,,1804,8,2023,5,8,18,1804,4,4,320,320,3,3,51,61,2023
30,30,,919,11,2023,11,11,9,919,1,4,320,320,2,2,52,921,2023
47,41,,805,8,2023,24,7,8,805,1,1,320,320,2,1,97,52,2023
23,21,,1101,3,2023,2,3,11,1101,4,4,320,320,2,9,97,62,2023
34,27,,1401,7,2023,2,7,14,1401,4,4,320,320,3,2,97,71,2023
20,18,,1604,8,2023,19,8,16,1604,1,1,320,320,9,9,97,71,2023
54,49,,2201,2,2023,14,2,22,2201,4,4,320,320,3,3,97,61,2023
19,18,,924,9,2023,31,8,9,924,1,1,320,320,9,9,97,52,2023
29,30,,413,6,2023,2,6,4,413,4,1,320,320,2,3,97,97,2023
25,23,,1609,7,2023,25,6,16,1609,1,1,320,320,4,3,97,921,2023
32,29,,315,1,2023,22,12,3,315,1,1,320,320,4,4,97,97,2023
37,28,,709,1,2023,11,1,7,709,1,1,320,320,3,3,97,91,2023
20,18,,719,8,2023,19,8,7,719,1,1,320,320,9,9,97,921,2023
51,56,,802,6,2023,2,6,8,802,1,1,320,320,2,2,97,921,2023
22,19,,1204,3,2023,9,2,12,1204,1,1,320,320,2,9,97,921,2023
25,24,,101,4,2023,2,4,1,102,4,4,320,320,4,4,97,72,2023
46,49,,1607,11,2023,11,11,16,1607,1,1,320,320,1,1,97,921,2023
55,50,,2206,10,2023,30,10,22,2206,4,4,320,320,2,2,97,921,2023
23,35,,1327,5,2023,21,4,13,1327,1,1,320,320,2,2,97,921,2023
30,22,,1006,4,2023,16,4,10,1006,4,4,320,320,4,4,34,52,2023
28,33,,1704,6,2023,11,6,17,1704,4,4,320,320,4,2,97,33,2023
26,21,,402,12,2023,9,11,4,402,1,9,320,320,4,9,97,97,2023
30,30,,1802,3,2023,27,2,18,1802,1,1,320,320,3,2,97,97,2023
59,59,,1107,6,2023,22,6,11,1107,4,4,320,320,2,1,97,921,2023
32,30,,915,12,2023,27,11,9,915,1,1,320,320,3,3,97,52,2023
26,25,,401,8,2023,6,8,4,401,5,9,320,320,2,2,97,71,2023
57,56,,1222,6,2023,15,6,9,920,4,4,320,320,3,3,97,61,2023
19,18,,1609,2,2023,24,1,16,1609,1,1,320,320,9,9,97,93,2023
39,29,,407,1,2023,21,1,4,407,1,1,320,320,2,2,97,921,2023
38,27,,1217,3,2023,10,3,12,1217,4,4,320,320,4,2,97,33,2023
35,39,,101,8,2023,29,8,1,101,4,4,320,320,3,3,97,97,2023
32,26,,1611,5,2023,3,5,16,1611,1,1,320,320,3,2,97,921,2023
26,23,,1710,8,2023,13,7,17,1710,1,1,320,320,2,2,97,921,2023
44,49,,1106,9,2023,9,9,11,1106,4,4,320,320,1,1,97,921,2023
29,27,,908,11,2023,23,11,9,911,1,1,320,320,4,4,23,97,2023
59,45,,101,11,2023,13,10,1,101,4,4,320,320,4,4,41,31,2023
40,42,,201,2,2023,9,12,2,201,4,4,320,320,3,4,41,52,2023
31,29,,1326,6,2023,3,6,13,1326,4,4,320,320,3,2,97,83,2023
43,28,,609,10,2023,20,10,6,609,4,4,320,320,2,2,97,921,2023
39,34,,1901,12,2023,28,11,19,1901,4,4,320,320,4,3,97,34,2023
25,20,,1609,9,2023,20,9,16,1609,1,1,320,320,2,9,97,921,2023
38,30,,1419,5,2023,2,5,14,1419,1,1,320,320,1,1,97,921,2023
20,25,,1608,5,2023,21,4,16,1608,4,4,320,320,9,4,23,97,2023
32,26,,1101,12,2023,10,11,11,1102,9,1,484,320,4,4,97,97,2023
42,35,,1702,11,2023,22,11,5,1702,4,4,320,320,2,2,97,71,2023
34,29,,1802,10,2023,11,10,18,1802,4,4,320,320,3,4,62,97,2023
25,18,,908,1,2023,8,1,9,909,4,1,320,320,4,9,97,97,2023
24,19,,1216,11,2023,18,11,12,1216,4,4,320,320,4,9,97,97,2023
31,25,,1508,5,2023,4,5,15,1508,1,1,320,320,2,1,97,97,2023
21,22,,1604,1,2023,21,1,16,1604,1,1,320,320,9,3,73,921,2023
34,32,,101,3,2023,11,2,3,301,4,4,320,320,5,6,26,22,2023
60,58,,1222,1,2023,21,1,9,920,4,4,320,320,1,1,97,921,2023
68,57,,1326,4,2023,19,4,13,1326,1,1,320,320,1,1,97,921,2023
