DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ,AÑOOCU
1,103,9,2014,29,4,1,103,41,42,4,4,320,320,4,3,71,81,2014
12,1202,4,2014,7,1,12,1202,999,999,9,9,320,320,1,1,71,81,2014
1,108,9,2014,21,7,1,108,999,999,9,9,320,320,1,1,75,81,2014
8,801,4,2014,9,1,8,801,999,999,9,9,320,320,1,1,81,81,2014
5,511,4,2014,27,1,5,511,36,34,4,4,320,320,2,1,81,81,2014
1,108,9,2014,4,4,1,108,999,999,9,9,320,320,1,1,81,81,2014
1,101,4,2014,28,2,1,108,31,31,4,4,320,320,3,1,83,81,2014
1,115,7,2014,10,6,1,115,23,25,4,4,320,320,2,4,93,81,2014
1,101,8,2014,16,1,1,101,999,999,9,9,320,320,9,9,99,81,2014
1,101,5,2014,17,2,1,115,999,999,9,9,320,320,9,9,99,81,2014
22,2207,2,2014,3,2,22,2207,999,53,9,4,320,320,9,2,99,81,2014
1,101,6,2014,29,1,1,103,22,26,1,4,320,320,4,2,54,81,2014
1,101,6,2014,21,3,1,115,999,999,9,9,320,320,9,9,61,93,2014
5,506,8,2014,18,6,5,506,999,37,9,4,320,320,9,5,99,96,2014
1,101,9,2014,5,5,1,108,44,42,4,9,320,320,5,1,13,99,2014
1,115,3,2014,27,2,1,115,999,999,9,9,320,320,9,1,13,99,2014
1,101,4,2014,2,4,1,101,999,48,9,4,320,320,9,4,21,99,2014
1,101,8,2014,23,2,1,101,999,999,9,9,320,320,9,9,21,99,2014
11,1101,9,2014,14,7,22,2201,999,999,9,9,320,320,9,9,21,99,2014
1,101,7,2014,8,5,1,101,33,35,4,4,320,320,9,4,21,99,2014
1,101,6,2014,10,4,1,101,52,48,4,4,320,320,5,3,21,99,2014
1,101,7,2014,20,5,1,101,31,30,4,4,320,320,5,5,21,99,2014
10,1010,7,2014,3,4,10,1010,46,46,4,4,320,320,1,4,22,99,2014
6,614,5,2014,8,5,6,614,27,22,4,4,320,320,4,2,23,99,2014
13,1303,7,2014,23,6,13,1303,40,24,4,4,320,320,4,4,23,99,2014
12,1228,8,2014,7,5,12,1228,41,33,4,4,320,320,4,4,23,99,2014
22,2216,9,2014,30,7,22,2216,41,35,4,4,320,320,4,4,23,99,2014
3,303,9,2014,3,6,3,303,49,40,4,4,320,320,4,1,23,99,2014
17,1704,9,2014,9,5,17,1704,47,44,4,4,320,320,4,3,23,99,2014
22,2212,5,2014,28,4,22,2212,52,45,4,4,320,320,4,4,23,99,2014
3,302,4,2014,7,3,6,608,62,53,9,9,320,320,1,1,23,99,2014
1,101,7,2014,16,6,15,1505,999,999,9,9,320,320,9,9,23,99,2014
5,508,9,2014,9,6,5,508,999,999,9,9,320,320,9,9,23,99,2014
17,1705,5,2014,18,2,17,1705,999,999,9,9,320,320,9,9,23,99,2014
17,1703,6,2014,9,4,17,1703,999,999,9,9,320,320,9,9,23,99,2014
19,1904,5,2014,3,4,1,101,999,999,9,9,320,320,9,9,23,99,2014
19,1901,8,2014,24,6,19,1907,999,999,9,9,320,320,1,1,23,99,2014
20,2006,7,2014,22,4,20,2006,999,999,9,9,320,320,9,9,23,99,2014
8,805,3,2014,11,2,8,805,39,999,1,1,320,320,4,1,23,99,2014
5,501,5,2014,10,3,5,501,45,43,4,4,320,320,4,4,23,99,2014
9,901,5,2014,23,1,9,901,999,999,9,9,320,320,9,9,23,99,2014
1,101,6,2014,1,4,1,101,999,999,9,9,320,320,9,9,24,99,2014
1,101,7,2014,14,5,1,101,50,44,4,4,320,320,5,4,26,99,2014
16,1601,6,2014,5,3,16,1601,33,27,9,4,320,320,1,4,26,99,2014
1,101,7,2014,22,5,1,115,70,45,4,4,320,320,2,1,26,99,2014
3,308,4,2014,15,1,3,308,19,24,4,4,320,320,2,3,26,99,2014
1,101,4,2014,14,2,1,101,29,23,4,4,320,320,3,2,26,99,2014
11,1107,3,2014,4,2,11,1107,31,34,4,9,320,320,2,1,26,99,2014
2,205,3,2014,14,2,2,205,999,35,9,4,320,320,1,2,31,99,2014
5,502,8,2014,15,5,5,502,25,18,4,4,320,320,4,9,31,99,2014
19,1905,6,2014,29,4,19,1905,20,19,4,4,320,320,3,2,31,99,2014
1,115,9,2014,2,7,1,115,38,39,4,4,320,320,4,1,31,99,2014
1,101,7,2014,16,6,1,115,999,999,9,9,320,320,9,9,31,99,2014
5,501,5,2014,26,3,5,501,49,47,4,4,320,320,3,3,32,99,2014
11,1101,5,2014,27,1,13,1311,24,18,9,4,320,320,4,2,32,99,2014
8,805,5,2014,6,3,8,805,21,18,1,1,320,320,4,1,32,99,2014
16,1601,7,2014,18,3,15,1508,24,17,1,9,320,320,4,1,33,99,2014
22,2207,6,2014,19,5,22,2207,25,21,4,4,320,320,4,3,33,99,2014
13,1301,9,2014,26,6,13,1301,26,23,4,4,320,320,4,3,33,99,2014
10,1001,7,2014,17,6,10,1004,34,23,1,4,320,320,4,3,33,99,2014
22,2204,3,2014,24,2,22,2204,27,25,4,4,320,320,4,2,33,99,2014
1,101,4,2014,10,2,1,101,999,999,9,9,320,320,9,9,33,99,2014
9,920,4,2014,10,1,9,920,999,999,9,9,320,320,9,9,33,99,2014
1,101,3,2014,23,1,1,115,36,36,4,4,320,320,2,2,33,99,2014
10,1002,7,2014,19,6,10,1002,29,24,4,4,320,320,4,3,34,99,2014
16,1603,5,2014,19,3,16,1603,37,33,1,1,320,320,4,3,34,99,2014
18,1803,9,2014,21,7,18,1803,38,33,1,1,320,320,4,3,34,99,2014
1,114,4,2014,9,4,1,114,33,27,4,4,320,320,2,2,34,99,2014
1,114,6,2014,22,5,1,101,999,999,9,9,320,320,9,9,35,99,2014
1,114,5,2014,25,2,5,508,31,19,4,4,320,320,3,2,41,99,2014
1,101,3,2014,31,1,1,101,23,22,4,9,320,320,3,3,41,99,2014
10,1020,7,2014,8,7,10,1020,57,51,4,4,320,320,2,2,41,99,2014
22,2201,6,2014,12,5,22,2201,999,53,9,4,320,320,1,2,41,99,2014
17,1702,7,2014,9,7,17,1702,999,57,4,4,320,320,2,4,41,99,2014
9,902,7,2014,30,5,9,902,66,69,4,4,320,320,9,3,41,99,2014
1,101,4,2014,29,1,1,101,999,999,9,9,320,320,9,9,41,99,2014
1,101,6,2014,24,3,11,1109,999,999,9,9,320,320,9,9,41,99,2014
4,412,3,2014,4,2,4,412,999,999,9,9,320,320,9,9,41,99,2014
19,1901,5,2014,12,3,1,101,999,999,9,9,320,320,9,9,41,99,2014
1,101,4,2014,18,2,1,102,61,58,4,4,320,320,4,2,42,99,2014
13,1301,9,2014,1,8,13,1301,25,22,4,9,320,320,4,2,43,99,2014
19,1901,7,2014,13,5,19,1901,27,22,4,4,320,320,4,4,43,99,2014
19,1903,7,2014,9,6,19,1903,24,25,4,4,320,320,4,1,43,99,2014
2,201,4,2014,24,1,2,204,27,26,4,4,320,320,4,3,43,99,2014
14,1416,8,2014,15,7,14,1416,34,29,4,1,320,320,4,2,43,99,2014
15,1504,3,2014,16,1,15,1504,50,30,4,4,320,320,4,3,43,99,2014
1,101,7,2014,16,6,1,105,35,33,4,4,320,320,9,9,43,99,2014
13,1301,8,2014,26,6,13,1301,55,44,9,4,320,320,1,3,43,99,2014
13,1301,5,2014,11,3,13,1301,999,54,9,4,320,320,9,4,43,99,2014
1,115,4,2014,17,2,12,1215,58,999,4,9,320,320,4,9,43,99,2014
1,101,4,2014,6,3,1,101,999,999,9,9,320,320,9,9,43,99,2014
1,101,8,2014,20,5,1,115,999,999,9,9,320,320,9,9,43,99,2014
1,101,9,2014,10,7,1,101,999,999,9,9,320,320,9,9,43,99,2014
6,601,5,2014,1,4,6,601,999,999,9,9,320,320,9,9,43,99,2014
10,1001,7,2014,2,6,10,1001,999,999,9,9,320,320,9,9,43,99,2014
22,2207,8,2014,23,6,22,2207,34,32,4,4,320,320,2,1,51,99,2014
1,101,4,2014,21,2,1,109,999,999,9,9,320,320,9,9,51,99,2014
12,1202,9,2014,10,7,1,101,999,999,9,9,320,320,9,9,51,99,2014
9,901,5,2014,25,2,9,901,999,25,1,1,320,320,9,2,51,99,2014
5,513,7,2014,12,6,5,513,51,40,4,4,320,320,9,1,51,99,2014
1,101,3,2014,24,1,1,115,35,999,4,9,320,320,2,9,51,99,2014
9,901,5,2014,12,3,9,901,999,999,9,9,320,320,9,9,51,99,2014
1,101,4,2014,3,2,20,2002,64,57,4,9,320,320,2,1,51,99,2014
7,710,7,2014,22,5,7,701,999,999,1,1,320,320,1,1,51,99,2014
1,111,8,2014,1,7,1,111,21,18,1,1,320,320,3,2,52,99,2014
8,805,6,2014,11,4,8,805,21,20,1,1,320,320,2,2,52,99,2014
8,802,4,2014,7,2,8,805,22,21,1,1,320,320,2,2,52,99,2014
9,913,6,2014,2,5,9,913,21,23,1,1,320,320,3,2,52,99,2014
8,805,4,2014,3,3,8,805,24,24,1,1,320,320,2,1,52,99,2014
8,806,7,2014,4,6,8,806,25,24,1,1,320,320,2,2,52,99,2014
10,1001,7,2014,12,6,10,1002,25,24,4,4,320,320,2,2,52,99,2014
5,509,5,2014,1,4,5,509,29,25,4,4,320,320,4,4,52,99,2014
13,1301,8,2014,25,6,13,1301,29,30,4,4,320,320,2,3,52,99,2014
14,1406,9,2014,26,5,14,1406,26,33,1,1,320,320,9,9,52,99,2014
8,803,7,2014,21,4,8,803,38,33,1,1,320,320,2,2,52,99,2014
9,903,2,2014,20,1,9,903,36,34,1,1,320,320,2,1,52,99,2014
1,117,8,2014,16,7,1,115,36,35,4,4,320,320,4,4,52,99,2014
20,2001,7,2014,29,5,20,2001,37,36,4,4,320,320,5,3,52,99,2014
1,101,8,2014,27,7,6,608,46,37,9,9,320,320,1,1,52,99,2014
21,2101,3,2014,18,2,1,101,60,39,9,4,320,320,9,9,52,99,2014
11,1101,7,2014,21,5,11,1101,44,41,4,9,320,320,2,9,52,99,2014
1,101,5,2014,6,3,1,108,54,42,4,4,320,320,5,4,52,99,2014
9,902,7,2014,25,4,9,902,65,43,4,4,320,320,1,3,52,99,2014
9,901,3,2014,3,2,9,901,46,45,9,4,320,320,4,3,52,99,2014
22,2202,6,2014,24,4,22,2201,43,46,4,9,320,320,1,2,52,99,2014
3,308,8,2014,25,4,3,308,45,50,4,4,320,320,4,4,52,99,2014
1,101,6,2014,20,3,1,101,62,52,4,9,320,320,2,9,52,99,2014
1,101,5,2014,26,2,1,101,62,61,4,4,320,320,4,4,52,99,2014
9,901,9,2014,7,3,9,901,34,999,1,9,320,320,1,9,52,99,2014
8,801,4,2014,20,2,8,801,51,999,1,9,320,320,2,9,52,99,2014
1,116,2,2014,20,1,1,101,999,999,9,9,320,320,9,9,52,99,2014
1,101,3,2014,20,2,8,805,999,999,1,1,320,320,1,1,52,99,2014
1,101,7,2014,16,6,1,101,999,999,9,9,320,320,9,9,52,99,2014
6,601,2,2014,14,1,22,2214,999,999,9,9,320,320,9,9,52,99,2014
8,805,4,2014,11,2,8,805,999,999,9,9,320,320,9,9,52,99,2014
8,801,9,2014,11,7,8,801,999,999,9,9,320,320,9,9,52,99,2014
9,920,7,2014,28,4,9,920,999,999,9,9,320,320,9,9,52,99,2014
9,901,8,2014,21,7,9,901,999,999,9,9,320,320,9,9,52,99,2014
10,1014,8,2014,5,5,10,1014,999,999,9,9,320,320,9,9,52,99,2014
18,1805,6,2014,3,6,18,1805,999,999,9,9,320,320,9,9,52,99,2014
8,806,7,2014,30,5,8,806,28,999,1,1,320,320,2,2,52,99,2014
16,1601,6,2014,28,4,16,1601,999,999,9,9,320,320,9,9,52,99,2014
1,115,6,2014,16,5,1,115,999,999,9,9,320,320,9,9,52,99,2014
1,101,7,2014,2,6,1,101,22,20,4,4,320,320,3,3,54,99,2014
1,101,7,2014,6,3,1,101,38,30,4,1,320,320,3,2,54,99,2014
6,601,5,2014,28,3,6,610,55,30,4,4,320,320,2,4,54,99,2014
2,201,4,2014,3,3,2,201,40,34,4,4,320,320,2,2,54,99,2014
1,101,5,2014,24,2,1,101,37,36,4,4,320,320,2,3,54,99,2014
1,114,4,2014,6,2,1,114,999,999,9,9,320,222,9,9,61,99,2014
1,101,8,2014,14,7,5,509,999,999,9,9,320,222,9,9,61,99,2014
12,1202,6,2014,15,5,12,1202,999,999,1,1,320,320,1,1,61,99,2014
1,101,9,2014,4,3,1,101,999,999,9,9,320,320,1,1,61,99,2014
2,207,8,2014,6,5,2,207,999,999,4,9,320,320,9,1,61,99,2014
11,1101,6,2014,10,4,11,1101,20,16,4,9,320,320,2,1,61,99,2014
22,2205,4,2014,23,1,22,2205,21,16,4,9,320,320,2,1,61,99,2014
22,2211,7,2014,19,6,22,2211,22,16,4,4,320,320,2,9,61,99,2014
16,1609,5,2014,21,4,16,1609,29,17,1,9,320,320,2,1,61,99,2014
12,1215,9,2014,6,6,12,1215,24,18,4,4,320,320,2,1,61,99,2014
9,924,4,2014,4,2,9,924,19,19,1,1,320,320,2,1,61,99,2014
14,1412,9,2014,27,6,14,1412,19,19,1,1,320,320,2,2,61,99,2014
17,1704,8,2014,16,7,17,1704,28,19,4,4,320,320,2,2,61,99,2014
15,1506,5,2014,10,4,15,1506,29,19,4,4,320,320,2,2,61,99,2014
22,2216,2,2014,21,1,22,2216,34,19,4,4,320,320,1,2,61,99,2014
22,2204,6,2014,20,5,22,2204,36,19,4,4,320,320,1,2,61,99,2014
16,1604,7,2014,3,6,16,1604,24,20,1,1,320,320,1,1,61,99,2014
11,1108,4,2014,7,2,11,1108,25,20,9,9,320,320,2,2,61,99,2014
22,2211,6,2014,9,6,22,2211,26,20,4,4,320,320,2,2,61,99,2014
9,924,8,2014,25,3,9,924,32,20,1,1,320,320,2,1,61,99,2014
22,2203,7,2014,10,6,22,2203,39,20,4,4,320,320,2,2,61,99,2014
14,1401,6,2014,28,3,14,1406,19,21,1,1,320,320,1,2,61,99,2014
10,1011,6,2014,25,2,10,1011,25,21,4,4,320,320,2,2,61,99,2014
21,2101,7,2014,16,6,21,2101,27,21,9,9,320,320,9,9,61,99,2014
17,1705,6,2014,26,3,17,1705,29,21,4,4,320,320,2,2,61,99,2014
15,1505,8,2014,15,5,15,1505,32,21,4,4,320,320,4,3,61,99,2014
22,2211,4,2014,25,3,22,2211,22,22,4,4,320,320,3,2,61,99,2014
22,2202,2,2014,7,2,22,2202,23,22,4,4,320,320,2,2,61,99,2014
7,701,6,2014,29,5,7,701,24,22,9,1,320,320,2,3,61,99,2014
13,1327,9,2014,10,7,13,1327,24,22,9,1,320,320,1,2,61,99,2014
19,1903,4,2014,21,2,19,1903,28,22,9,4,320,320,9,2,61,99,2014
13,1322,6,2014,31,3,13,1322,31,22,1,1,320,320,9,2,61,99,2014
16,1601,8,2014,10,6,20,2011,38,22,9,4,320,320,1,3,61,99,2014
14,1420,3,2014,9,1,13,1332,23,23,4,4,320,320,2,2,61,99,2014
15,1505,8,2014,6,5,15,1505,29,23,4,4,320,320,1,2,61,99,2014
22,2210,9,2014,3,9,22,2210,29,23,4,4,320,320,2,2,61,99,2014
9,921,8,2014,24,7,9,921,33,23,4,4,320,320,1,2,61,99,2014
20,2004,2,2014,2,1,20,2004,999,23,9,4,320,320,1,1,61,99,2014
7,701,8,2014,21,5,7,701,24,24,1,1,320,320,2,1,61,99,2014
14,1412,5,2014,14,4,14,1412,24,24,1,1,320,320,2,2,61,99,2014
14,1412,6,2014,24,4,14,1412,24,24,1,1,320,320,2,2,61,99,2014
22,2202,6,2014,10,6,22,2206,25,24,4,4,320,320,2,9,61,99,2014
17,1701,6,2014,12,5,17,1702,27,24,9,4,320,320,1,1,61,99,2014
8,805,3,2014,11,2,8,805,29,24,1,1,320,320,2,1,61,99,2014
15,1504,5,2014,4,3,15,1504,29,24,1,1,320,320,1,2,61,99,2014
1,110,5,2014,7,3,1,110,32,24,1,1,320,320,2,2,61,99,2014
21,2101,6,2014,23,5,21,2101,24,25,9,9,320,320,9,9,61,99,2014
21,2101,8,2014,8,7,21,2101,24,25,9,9,320,320,9,9,61,99,2014
22,2211,3,2014,28,2,22,2211,26,25,4,4,320,320,2,2,61,99,2014
22,2216,3,2014,19,2,22,2216,29,25,4,4,320,320,1,2,61,99,2014
22,2201,5,2014,9,5,22,2201,32,25,9,9,320,320,1,1,61,99,2014
6,608,8,2014,13,3,6,608,37,25,4,9,320,320,2,1,61,99,2014
15,1504,5,2014,9,4,15,1504,999,25,9,4,320,320,9,1,61,99,2014
9,904,9,2014,3,7,9,904,29,26,9,4,320,320,4,3,61,99,2014
21,2101,4,2014,24,3,21,2101,34,26,1,4,320,320,2,2,61,99,2014
4,405,6,2014,10,3,4,405,28,27,1,1,320,320,2,1,61,99,2014
22,2203,5,2014,3,5,22,2203,29,27,4,4,320,320,1,2,61,99,2014
1,104,7,2014,19,5,1,104,999,27,9,9,320,320,9,1,61,99,2014
12,1203,3,2014,12,2,12,1203,32,28,4,4,320,320,1,1,61,99,2014
22,2206,7,2014,19,6,22,2206,33,28,4,4,320,320,1,2,61,99,2014
22,2202,8,2014,6,8,22,2202,38,28,4,4,320,320,2,3,61,99,2014
9,904,9,2014,19,5,9,904,27,29,1,1,320,320,2,2,61,99,2014
12,1220,7,2014,2,7,12,1220,27,29,4,4,320,320,2,2,61,99,2014
11,1107,7,2014,14,5,11,1107,37,29,9,4,320,320,1,2,61,99,2014
20,2011,2,2014,14,1,20,2011,47,29,4,4,320,320,2,2,61,99,2014
21,2106,7,2014,15,7,21,2106,999,29,9,4,320,320,9,2,61,99,2014
22,2217,2,2014,24,1,22,2217,999,29,9,4,320,320,9,2,61,99,2014
12,1207,4,2014,2,1,12,1207,26,30,1,4,320,320,2,2,61,99,2014
5,513,7,2014,17,3,5,513,35,30,4,4,320,320,9,9,61,99,2014
1,101,5,2014,11,2,1,108,999,30,9,9,320,320,9,9,61,99,2014
12,1220,4,2014,10,2,12,1220,999,30,9,4,320,320,9,2,61,99,2014
17,1705,5,2014,18,2,17,1705,999,30,9,4,320,320,9,9,61,99,2014
22,2216,5,2014,11,4,22,2216,999,30,9,4,320,320,9,2,61,99,2014
4,402,3,2014,20,1,4,402,30,31,1,9,320,320,2,2,61,99,2014
18,1801,9,2014,21,5,18,1801,999,31,9,4,320,320,9,1,61,99,2014
4,415,3,2014,6,1,4,415,33,32,4,4,320,320,9,9,61,99,2014
14,1419,3,2014,29,1,14,1419,33,32,1,1,320,320,1,1,61,99,2014
6,602,5,2014,1,4,6,602,34,32,4,4,320,320,2,2,61,99,2014
13,1301,2,2014,20,1,13,1309,999,32,9,9,320,320,1,1,61,99,2014
9,920,9,2014,17,7,9,920,31,33,9,9,320,320,9,9,61,99,2014
5,512,9,2014,21,7,5,512,33,33,4,4,320,320,2,3,61,99,2014
13,1316,8,2014,29,5,13,1316,35,33,1,1,320,320,1,1,61,99,2014
1,101,3,2014,8,1,2,208,39,33,4,4,320,320,9,2,61,99,2014
22,2214,9,2014,11,9,22,2214,38,34,4,9,320,320,2,1,61,99,2014
5,501,5,2014,24,4,5,501,45,34,5,9,320,320,2,1,61,99,2014
6,601,4,2014,11,3,6,601,33,35,9,9,320,320,1,1,61,99,2014
1,101,8,2014,12,6,1,102,36,35,4,4,320,320,1,2,61,99,2014
6,601,4,2014,18,2,6,614,37,35,9,9,320,320,9,1,61,99,2014
22,2202,5,2014,25,4,22,2202,38,35,4,4,320,320,2,2,61,99,2014
12,1223,5,2014,24,4,12,1223,39,35,1,1,320,320,2,2,61,99,2014
6,606,2,2014,13,1,22,2216,45,35,4,4,320,320,2,1,61,99,2014
5,505,5,2014,7,2,5,510,48,35,4,4,320,320,2,2,61,99,2014
17,1705,4,2014,25,2,18,1802,40,36,4,4,320,320,2,2,61,99,2014
9,901,5,2014,6,3,9,901,49,36,1,4,320,320,9,2,61,99,2014
14,1410,4,2014,21,1,14,1410,35,37,1,1,320,320,2,1,61,99,2014
9,901,9,2014,14,7,9,901,39,37,1,1,320,320,2,3,61,99,2014
10,1021,7,2014,15,5,10,1002,40,37,4,4,320,320,2,2,61,99,2014
1,101,7,2014,15,5,1,116,43,37,4,4,320,320,1,2,61,99,2014
6,608,7,2014,24,2,6,608,43,37,9,9,320,320,1,1,61,99,2014
17,1712,5,2014,7,3,17,1708,999,37,9,1,320,320,9,2,61,99,2014
13,1327,5,2014,25,2,13,1327,38,39,1,1,320,320,2,1,61,99,2014
9,921,7,2014,10,6,9,921,40,39,4,1,320,320,2,9,61,99,2014
19,1901,3,2014,16,1,19,1904,72,39,4,4,320,320,1,2,61,99,2014
17,1701,9,2014,13,6,17,1701,999,39,9,9,320,320,9,2,61,99,2014
13,1315,7,2014,14,4,13,1315,41,40,1,1,320,320,2,1,61,99,2014
2,201,9,2014,13,6,2,208,44,40,4,4,320,320,1,2,61,99,2014
13,1303,6,2014,4,4,13,1303,44,41,4,4,320,320,2,2,61,99,2014
1,117,3,2014,20,2,1,117,45,41,4,4,320,320,9,9,61,99,2014
13,1322,6,2014,31,3,13,1322,60,41,1,1,320,320,1,9,61,99,2014
1,101,6,2014,15,4,11,1106,47,42,4,4,320,320,2,2,61,99,2014
22,2217,8,2014,1,7,22,2217,999,42,9,4,320,320,9,2,61,99,2014
22,2214,8,2014,31,7,22,2214,35,43,4,4,320,320,2,2,61,99,2014
7,710,3,2014,4,2,12,1219,43,43,4,4,320,320,2,1,61,99,2014
13,1316,9,2014,21,8,13,1316,46,44,1,1,320,320,1,1,61,99,2014
6,601,6,2014,28,5,6,602,47,44,4,4,320,320,2,1,61,99,2014
10,1001,8,2014,6,6,10,1001,48,44,1,4,320,320,9,1,61,99,2014
17,1704,6,2014,7,3,17,1704,50,45,4,4,320,320,1,1,61,99,2014
22,2203,3,2014,14,2,22,2216,68,45,4,4,320,320,1,1,61,99,2014
13,1311,7,2014,11,6,13,1311,999,45,9,4,320,320,9,2,61,99,2014
11,1101,5,2014,29,1,11,1101,34,46,1,1,320,320,1,2,61,99,2014
17,1704,3,2014,14,1,17,1704,45,46,4,4,320,320,1,1,61,99,2014
9,911,6,2014,27,1,9,911,48,46,1,1,320,320,1,1,61,99,2014
17,1707,4,2014,2,4,17,1707,49,46,4,4,320,320,2,2,61,99,2014
1,101,3,2014,16,1,1,101,53,46,9,9,320,320,1,1,61,99,2014
1,101,9,2014,14,8,1,113,999,46,9,4,320,320,9,1,61,99,2014
5,509,3,2014,28,1,5,501,999,47,9,4,320,320,9,1,61,99,2014
1,101,9,2014,9,6,1,101,999,49,9,9,320,320,9,9,61,99,2014
13,1315,3,2014,11,2,13,1315,50,50,1,1,320,320,2,2,61,99,2014
19,1903,2,2014,21,1,19,1903,54,50,4,4,320,320,9,9,61,99,2014
16,1608,5,2014,9,4,16,1608,999,50,9,1,320,320,9,1,61,99,2014
6,601,8,2014,13,6,6,610,58,51,4,4,320,320,1,2,61,99,2014
10,1001,9,2014,21,8,10,1020,61,51,4,4,320,320,1,1,61,99,2014
17,1709,5,2014,22,4,17,1709,59,52,1,4,320,320,2,2,61,99,2014
18,1802,7,2014,24,6,18,1805,55,53,4,4,320,320,2,2,61,99,2014
6,602,5,2014,19,3,6,602,60,54,4,1,320,320,2,1,61,99,2014
11,1106,7,2014,6,6,11,1106,43,56,4,4,320,320,2,9,61,99,2014
22,2216,3,2014,13,2,22,2216,58,56,4,4,320,320,1,2,61,99,2014
22,2205,3,2014,23,1,22,2205,67,56,4,4,320,320,1,1,61,99,2014
12,1228,6,2014,21,5,12,1228,61,58,4,4,320,320,1,2,61,99,2014
14,1418,8,2014,18,6,14,1418,999,68,9,4,320,320,1,2,61,99,2014
19,1904,8,2014,10,6,1,101,57,69,9,9,320,320,1,1,61,99,2014
15,1501,3,2014,26,2,15,1501,31,999,9,9,320,320,1,1,61,99,2014
12,1229,2,2014,7,1,12,1229,39,999,4,9,320,320,9,9,61,99,2014
12,1217,5,2014,6,3,12,1217,44,999,4,9,320,320,1,9,61,99,2014
14,1420,6,2014,20,3,16,1615,64,999,4,9,320,320,2,1,61,99,2014
21,2101,5,2014,19,3,21,2101,66,999,4,9,320,320,3,1,61,99,2014
1,101,4,2014,31,1,22,2204,999,999,9,9,320,320,9,9,61,99,2014
1,103,4,2014,3,2,1,103,999,999,9,9,320,320,9,9,61,99,2014
1,101,5,2014,11,3,1,102,999,999,9,9,320,320,9,9,61,99,2014
1,101,5,2014,7,2,1,115,999,999,9,9,320,320,9,9,61,99,2014
1,101,6,2014,9,5,1,101,999,999,9,9,320,320,9,9,61,99,2014
1,101,6,2014,13,5,15,1501,999,999,9,9,320,320,9,9,61,99,2014
1,108,6,2014,3,4,15,1506,999,999,9,4,320,320,9,9,61,99,2014
1,114,6,2014,23,5,10,1005,999,999,9,9,320,320,9,9,61,99,2014
1,101,7,2014,8,5,1,101,999,999,9,9,320,320,9,9,61,99,2014
1,108,8,2014,10,2,11,1109,999,999,9,9,320,320,9,9,61,99,2014
1,115,8,2014,25,6,19,1907,999,999,9,9,320,320,9,9,61,99,2014
2,202,7,2014,12,5,2,202,999,999,9,9,320,320,9,9,61,99,2014
4,401,7,2014,31,3,5,502,999,999,9,9,320,320,9,9,61,99,2014
5,501,8,2014,20,1,5,501,999,999,9,9,320,320,1,9,61,99,2014
6,602,4,2014,7,3,6,602,999,999,4,4,320,320,9,9,61,99,2014
6,608,7,2014,4,4,1,115,999,999,9,9,320,320,9,9,61,99,2014
6,602,8,2014,17,2,6,602,999,999,9,9,320,320,9,9,61,99,2014
6,611,9,2014,29,7,6,611,999,999,9,9,320,320,9,9,61,99,2014
7,701,6,2014,14,2,1,101,999,999,9,9,320,320,9,9,61,99,2014
8,805,7,2014,16,6,8,805,999,999,1,1,320,320,1,1,61,99,2014
9,920,7,2014,29,5,9,920,999,999,9,9,320,320,9,9,61,99,2014
9,920,9,2014,8,5,9,920,999,999,9,9,320,320,9,9,61,99,2014
10,1001,3,2014,30,1,10,1001,999,999,9,9,320,320,9,9,61,99,2014
10,1002,7,2014,23,6,10,1002,999,999,9,9,320,320,9,9,61,99,2014
11,1104,8,2014,19,6,11,1104,999,999,9,9,320,320,9,9,61,99,2014
12,1218,4,2014,18,3,12,1218,999,999,9,9,320,320,9,9,61,99,2014
12,1223,8,2014,12,3,12,1223,999,999,9,9,320,320,9,9,61,99,2014
12,1201,9,2014,9,6,12,1201,999,999,4,9,320,320,9,9,61,99,2014
13,1329,3,2014,16,1,1,104,999,999,4,9,320,320,2,1,61,99,2014
13,1312,7,2014,4,4,13,1311,999,999,9,9,320,320,9,9,61,99,2014
13,1312,7,2014,25,2,13,1331,999,999,9,9,320,320,9,9,61,99,2014
13,1313,7,2014,12,5,1,101,999,999,9,9,320,320,9,9,61,99,2014
13,1311,8,2014,9,7,13,1311,999,999,9,9,320,320,9,9,61,99,2014
13,1301,9,2014,2,5,13,1312,999,999,9,9,320,320,9,9,61,99,2014
14,1418,6,2014,7,4,14,1418,999,999,9,9,320,320,9,9,61,99,2014
15,1505,9,2014,21,5,15,1505,999,999,9,9,320,320,9,1,61,99,2014
16,1602,8,2014,24,4,16,1602,999,999,9,9,320,320,9,1,61,99,2014
17,1704,6,2014,21,3,17,1704,999,999,9,9,320,320,9,9,61,99,2014
17,1705,6,2014,30,1,17,1705,999,999,9,9,320,320,9,9,61,99,2014
17,1705,6,2014,26,3,17,1705,999,999,9,9,320,320,9,9,61,99,2014
17,1710,9,2014,6,3,17,1710,999,999,9,9,320,320,9,9,61,99,2014
18,1804,3,2014,17,1,18,1805,999,999,9,9,320,320,9,9,61,99,2014
18,1805,7,2014,12,6,18,1805,999,999,9,9,320,320,9,9,61,99,2014
